year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,SolutionExplain
p2,11,ตัวเลือกใดถูกต้องเกี่ยวกับ กองทุนรวมที่ มีความเสี่ยงสูงหรือซับซ้อน, 1. มีนโยบายลงทุน ในตราสารหนี้ ที่มีอันดับความน่าเชื่อถือต่ำกว่าอันดับที่สามารถลงทุนได้ และหรือไม่มีอันดับความน่าเชื่อถือเกินกว่า 50% ของมูลค่าทรัพย์สินสุทธิของกองทุน  2. มีการจ่ายผลตอบแทน โดยวิธีการคำนวณ ผลตอบแทนจะผันแปรไปตามสูตรคำนวณหรือเงื่อนไขใดๆ ที่ไม่สามารถเข้าใจได้โดยง่าย 3. มีนโยบายการลงทุนที่จำกัดอัตราส่วนการลงทุน เพื่อป้องกันการกระจุกตัวของการลงทุน 4. มีการลงทุนในสัญญาซื้อขายล่วงหน้า เพื่อป้องกันความเสี่ยงของทรัพย์สินที่กองทุนลงทุน,2,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด กองทุนรวมประเภทนี้สามารถลงทุนในตราสารหนี้ที่มีอันดับความน่าเชื่อถือต่ำกว่าอันดับที่สามารถลงทุนได้ และหรือไม่มีอันดับความน่าเชื่อถือเกินกว่า 60% ของมูลค่าทรัพย์สินสุทธิของกองทุน ตัวเลือก 2 ถูก ผลตอบแทนกองทุนรวมประเภทนี้จะผันแปรไปตามสูตรการคำนวณหรือเงื่อนไขใด ๆ ที่ผู้ลงทุนไม่สามารถทำความเข้าใจได้โดยง่าย ตัวเลือก 3 ผิด กองทุนรวมประเภทนี้จะไม่จำกัดอัตราส่วนการลงทุน ทำให้สามารถลงทุนแบบกระจุกตัวได้ ตัวเลือก 4 ผิด กองทุนรวมประเภทนี้จะมีการลงทุนในสัญญาซื้อขายล่วงหน้า เพื่อสร้างผลตอบแทนให้กับกองทุน ทำให้มีความเสี่ยงจากสัญญาซื้อขายล่วงหน้าสูง
p2,12,ตัวเลือกใดถูกต้องเกี่ยวกับกองทุนรวมที่มีนโยบายการลงทุนในตราสารหนี้ที่มีอันดับความน่าเชื่อถือต่ำหรือไม่มีอันดับความน่าเชื่อถือ,1. สามารถลงทุนในตราสารหนี้ที่มีอันดับความน่าเชื่อถือต่ำหรือไม่มีอันดับความน่าเชื่อถือได้ไม่เกิน 60% ของมูลค่าทรัพย์สินสุทธิของกองทุน 2. สามารถลงทุนในตราสารหนี้ที่จัดอยู่ในกลุ่ม Junk bond ได้ 3. มีผลตอบแทนและลำดับสิทธิได้รับการชำระเงินสูงกว่ากองทุนรวมตราสารทุนทั่วไป 4. มีความเสี่ยงจากการผิดนัดชำระหนี้ต่ำกว่ากองทุนรวมทั่วไป,2,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด กองทุนรวมประเภทนี้สามารถลงทุนในตราสารหนี้ที่มีอันดับความน่าเชื่อถือต่ำหรือไม่มีอันดับความน่าเชื่อถือได้ เกินกว่า 60% ของมูลค่าทรัพย์สินสุทธิของกองทุน ตัวเลือก 2 ถูก กองทุนรวมประเภทนี้สามารถลงทุนในตราสารหนี้ที่จัดอยู่ในกลุ่ม Junk bond ได้ ตัวเลือก 3 ผิด ผลตอบแทนของกองทุนรวมประเภทนี้ต่ำกว่ากองทุนรวมตราสารทุนทั่วไปแต่ลำดับสิทธิในการได้รับชำระเงินของตราสารหนี้ในกองทุนรวมประเภทนี้สูงกว่าตราสารทุน ตัวเลือก 4 ผิด ความเสี่ยงจากการผิดนัดชำระหนี้ของกองทุนรวมประเภทนี้จะสูงกว่ากองทุนรวมทั่วไปเพราะความเสี่ยงส่วนใหญ่เป็นความเสี่ยงจากการผิดนัดชำระหนี้
p2,13,ตัวเลือกใดถูกต้องเกี่ยวกับ กองทุนรวมที่มีนโยบายในตราสารหนี้ที่มีอันดับความน่าเชื่อถือต่ำ หรือไม่มีอันดับความน่าเชื่อถือ,1. มีโอกาสได้รับผลตอบแทนสูงในรูปเงินปันผลและสิทธิการเพิ่มทุน 2. มีอัตราผลตอบแทนสูง แต่ความเสี่ยงจากการผิดนัดชำระหนี้ลดลง เมื่อเทียบกับกองทุนรวมทั่วไป เนื่องจากทักษะการคัดเลือกหลักทรัพย์ของผู้จัดการกองทุนที่สูง 3. เหมาะสมกับนักลงทุนรายย่อยที่เคยลงทุนตราสารหนี้มาบ้าง 4. มีอัตราผลตอบแทนที่แท้จริงหลังจากปรับอัตราเงินเฟ้อ real return ที่เป็นบวก เหมาะกับการลงทุนในภาวะที่อัตราดอกเบี้ยอยู่ในระดับต่ำ,4,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด กองทุนรวมประเภทนี้มีโอกาสได้รับผลตอบแทนสูงในรูปแบบดอกเบี้ยจ่าย ตัวเลือก 2 ผิด กองทุนรวมประเภทนี้จะมีอัตราผลตอบแทนสูงและความเสี่ยงการผิดนัดชำระหนี้สูงขึ้น เมื่อเทียบกับกองทุนรวมทั่วไป ตัวเลือก 3 ผิด ผู้ที่เหมาะสมกับการลงทุนในกองทุนประเภทนี้คือกองทุนรวมและนักลงทุนรายใหญ่ที่มีความรู้ความเข้าใจและยอมรับความเสี่ยงได้ ตัวเลือก 4 ถูก กองทุนรวมประเภทนี้มีอัตราผลตอบแทนที่แท้จริงปรับตามอัตราเงินเฟ้อ (real return) ที่เป็นบวก เหมาะกับการลงทุนในภาวะที่อัตราดอกเบี้ยอยู่ในระดับต่ำ
p2,14,ตัวเลือกใดถูกต้องเกี่ยวกับ กองทุนรวม Complex Return,1. กองทุนรวมประเภทนี้จะได้รับผลตอบแทนขึ้นกับเงื่อนไขการจ่ายผลตอบแทนของสัญญาซื้อขายล่วงหน้าหรือตราสารที่มีสัญญาซื้อขายล่วงหน้าแฝง 2. กองทุนรวมที่ลงทุนในออปชันประเภท Binary Option จะได้รับผลตอบแทนขึ้นกับส่วนต่างระหว่างราคาใช้สิทธิกับราคาเฉลี่ยของสินทรัพย์อ้างอิงในช่วงเวลาที่กำหนด 3. กองทุนรวมที่ลงทุนในออปชันประเภท Asian Option จะได้รับผลตอบแทนคงที่ในกรณีที่สัญญาออปชันมีมูลค่า และไม่ได้รับผลตอบแทนในกรณีที่สัญญาออปชันไม่มีมูลค่า 4. ถูกทุกตัวเลือก,1,TRUE,TRUE,TRUE,ตัวเลือก 1 ถูก ผลตอบแทนขึ้นกับเงื่อนไขการจ่าย กองทุนรวมประเภทนี้จะมีอัตราผลตอบแทนของสัญญาซื้อขายล่วงหน้า หรือตราสารที่มีสัญญาซื้อขายล่วงหน้าแฝง ตัวเลือก 2 ผิด กองทุนรวมที่ลงทุนในออปชั่นประเภท Asian Option จะมีการจ่ายผลตอบแทนขึ้นกับส่วนต่างระหว่างราคาสิทธิกับราคาเฉลี่ยของสินทรัพย์อ้างอิงในช่วงเวลาที่กำหนด แทนราคาเมื่อวันที่ตรงกับกำหนดสัญญา ตัวเลือก 3 ผิด กองทุนรวมที่ลงทุนในออปชั่นประเภท Binary Option จะได้รับผลตอบแทนคงที่ในกรณีที่สัญญาออปชั่นมีมูลค่าในตลาด และไม่ได้รับผลตอบแทนในกรณีที่สัญญาออปชั่นไม่มีมูลค่า
p2,15,"นายสมภพ ซื้อกองทุนรวม EquityComplex Return มูลค่า 100,000บาท อายุ 1 ปี โดยโครงสร้างการลงทุนจะนำ เงินไปลงทุนตราสารหนี้96.5% และที่เหลือ 3.5% ลงทุนในสัญญาคอลออปชัน (Call Option) ของหุ้นสามัญ การจ่ายผลตอบแทน จะอ้างอิงราคาหุ้นสามัญ ABC โดยมีเงื่อนไขแบ่งออกเป็น3 กรณี ดังนี้ (ราคาน้อยกว่า 105 ผลตอบแทน 0% ต่อปี) (ราคา 105-110 ผลตอบแทน 5%) (ราคามากกว่า 110 ผลตอบแทน 10% ต่อปี)ตัวเลือกใดถูกต้องเกี่ยวกับ กองทุนรวม Equity Complex Return เมื่อครบกำหนดอายุโครงการ","1. หากราคาหุ้นสามัญ ABC เท่ากับ 99 บาท สมภพจะไม่ได้รับเงินคืนจากกองทุนรวมเลย 2. หากราคาหุ้นสามัญ ABC เท่ากับ 104 บาท สมภพจะได้รับเงินคืน 104,000 บาท 3. หากราคาหุ้นสามัญ ABC เท่ากับ 107 บาท สมภพจะได้รับเงินคืน 105,000บาท 4. หากราคาหุ้นสามัญ ABC เท่ากับ 115 บาท สมภพจะได้รับเงินคืน 115,000บาท",3,TRUE,TRUE,TRUE,"ตัวเลือก 1 ผิด หากราคาหุ้นสามัญ ABC เท่ากับ 99 บาท น้อยกว่า 105 บาท (ไม่ได้รับผลตอบแทน) สมภพจะได้รับเงินคืน 100,000 บาท ตัวเลือก 2 ผิด หากราคาหุ้นสามัญ ABC เท่ากับ 104 บาท น้อยกว่า 105 บาท (ไม่ได้รับผลตอบแทน) สมภพจะได้รับเงินคืน 100,000 บาท ตัวเลือก 3 ถูก หากราคาหุ้นสามัญ ABC เท่ากับ 107 บาท มากกว่า 105 บาท (จะได้ผลตอบแทน 5%) = 100,000 * (1.05%) สมภพจะได้รับเงินคืน 105,000 บาท ตัวเลือก 4 ผิด หากราคาหุ้นสามัญ ABC เท่ากับ 115 บาท มากกว่า -110 บาท (จะได้ผลตอบแทน 10%) = 100,000 * (1.10%) ส,4r0twfhiy[g'bo8no 110,000 บาท"
p2,16,ตัวเลือกใดถูกต้องเกี่ยวกับ กองทุนรวมสินค้าโภคภัณฑ์ที่ลงทุนในสัญญาซื้อขายล่วงหน้า,1. กองทุนรวมทองคำ ที่ลงทุนผ่านสัญญาซื้อขายล่วงหน้าทองคำ จะมีผลตอบแทนเทียบเท่ากับผลตอบแทนการลงทุนทองคำ ในตลาดโลก (Gold Spot Price) ทุกสิ้นวันจนกว่าจะครบอายุสัญญา 2. กองทุนรวมน้ำมันที่ลงทุนผ่านสัญญาซื้อขายล่วงหน้าน้ำมัน จะมีความเสี่ยงเท่ากับความเสี่ยงที่ลงทุนในน้ำมันตลาดโลก Crude Oil Spot Price 3. กองทุนรวมน้ำมันที่ลงทุนใน Exchange Traded Funds ผ่านสัญญาซื้อขายล่วงหน้า จะมีผลตอบแทนจากส่วนต่างราคาและเงินปันผล (ถ้ามี) 4. ถูกทุกตัวเลือก,3,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด กองทุนรวมทองคำที่ลงทุนผ่านสัญญาซื้อขายล่วงหน้าทองคำจะมีผลตอบแทนแตกต่างจากผลตอบแทนการลงทุนทองคำในตลาดโลก (Gold Spot Price) เนื่องจากสัญญาซื้อขายล่วงหน้ามีหมดอายุและมีต้นทุนการเปลี่ยนสัญญา ตัวเลือก 2 ผิด กองทุนรวมน้ำมันที่ลงทุนผ่านสัญญาซื้อขายล่วงหน้าน้ำมันจะมีความเสี่ยงแตกต่างจากความเสี่ยงที่ลงทุนในน้ำมันตลาดโลก (Crude Oil Spot Price) เช่นมีความเสี่ยง basis risk ซึ่งเกิดจากราคาสัญญาซื้อขายล่วงหน้าที่อาจไม่สัมพันธ์กับราคา spot และความเสี่ยงที่อาจใช้เงินลงทุนน้อยเพื่อให้ได้สถานะการลงทุนที่มากขึ้นเป็นต้น ตัวเลือก 3 ถูก กองทุนรวมน้ำมันที่ลงทุนใน Exchange Traded Funds ผ่านสัญญาซื้อขายล่วงหน้าจะมีผลตอบแทนจากส่วนต่างราคาและเงินปันผล (ถ้ามี)
p2,17,ตัวเลือกใดถูกต้องเกี่ยวกับ กองทุนรวมสินค้าโภคภัณฑ์ที่ลงทุนในสัญญาซื้อขายล่วงหน้,1. Basis Risk คือความเสี่ยงที่ลงทุนในสินค้าโภคภัณฑ์ที่ไม่มีการส่งมอบจริงสัญญาซื้อขายล่วงหน้าน้ำมัน จะมีความเสี่ยงการเปลี่ยนการลงทุนในระยะยาวสำหรับกองทุนรวมน้ำมันที่ลงทุนผ่านสัญญาซื้อขายล่วงหน้า 2. สัญญาใหม่ Rollover Risk ใกล้เคียงศูนย์ 3. เทคโนโลยีล่าสุดที่สามารถสกัดน้ำมันจากชั้นหินดินดาน หรือ เชลล์ออยล์ มีผลต่อราคากองทุนรวมน้ำมัน 4. ถูกทุกตัวเลือก,3,TRUE,TRUE,TRUE,"ตัวเลือก 1 ผิด Basis Risk คือความเสี่ยงราคาสัญญาซื้อขายล่วงหน้าที่แตกต่างจากราคาน้ำมันซื้อขายทันที ตัวเลือก 2 ผิด การลงทุนในระยะยาวสำหรับกองทุนรวมน้ำมันที่ลงทุนผ่านสัญญาซื้อขายล่วงหน้าน้ำมันจะมีความเสี่ยงการเปลี่ยนสัญญาใหม่ (Rollover Risk) สูงขึ้นจากต้นทุนธุรกรรม และ Basis Risk ที่อาจเป็น Contango หรือ Backwardation ตัวเลือก 3 ถูก เทคโนโลยี ""Shale oil"" มีผลต่อราคากองทุนรวมน้ำมัน หาก ""Shale oil"" ผลิตได้มากเพิ่มอุปทานน้ำมันในตลาดโลก ราคาน้ำมันจะลดลง"
p2,18,ตัวเลือกใดถูกต้องเกี่ยวกับกองทุนรวมที่มีนโยบายที่ไม่จำกัดอัตราส่วนการลงทุน Hedge Fund,1. เป็นกองทุนที่มีความเสี่ยงต่ำ เนื่องจากมีการป้องกันความเสี่ยงไว้แล้ว 2. มีข้อจำกัดการลงทุนมากกว่ากองทุนรวมปกติ เนื่องจากการลงทุนที่มีความเสี่ยงสูงมาก 3. สามารถยืมหุ้นมาขายก่อนและสามารถกู้ยืมเงินมาลงทุน 4. เหมาะกับผู้ลงทุนที่ต้องการจำกัดความเสี่ยงในการลงทุน เช่น ผู้ลงทุนรายย่อย,3,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด Hedge Fund ส่วนใหญ่เป็นกองทุนที่มีความเสี่ยงสูง เนื่องจากมีนโยบายที่ไม่จำกัดอัตราส่วนการลงทุน สามารถกู้ยืมได้มากกว่ากองทุนรวมทั่วไป ตัวเลือก 2 ผิด Hedge Fund จะมีข้อจำกัดการลงทุนน้อยกว่ากองทุนรวมปกติ เนื่องจากต้องการความคล่องตัวในการลงทุนที่หลากหลาย ตัวเลือก 3 ถูก Hedge Fund จะมีข้อจำกัดการลงทุนน้อยกว่ากองทุนรวมปกติ ทำให้สามารถยืมหุ้นมาขายก่อน (Short Sell) และสามารถกู้ยืมเงินมาลงทุน ตัวเลือก 4 ผิด Hedge Fund เหมาะกับผู้ลงทุนที่รับความเสี่ยงได้สูงมาก ทำให้ในปัจจุบัน กองทุนประเภทนี้เสนอขายเฉพาะผู้ลงทุนรายใหญ่พิเศษ (Ultra High-Net-Worth) เท่านั้น
p2,19,ตัวเลือกใดถูกต้องเกี่ยวกับกองทุนรวมที่มีนโยบายที่ไม่จำกัดอัตราส่วนการลงทุน Hedge Fund,1. Hedge Fund และกองทุนรวมทั่วไปจะมีการกำกับดูแลที่เท่าเทียมกันจากทางการ 2. นักลงทุนรายย่อยสามารถลงทุนใน Hedge Fund ได้ แต่ต้องมีการติดตามการดำเนินงานอย่างใกล้ชิด 3. Tactical Trading Strategy เป็นกองทุนรวมที่ใช้ความสามารถในการเก็งกำไรในการเคลื่อนไหวของราคาทรัพย์สิน 4. Relative Value Strategy เป็นกองทุนรวมที่ใช้ประโยชน์จากการลงทุนในกรณีที่บริษัทตกอยู่ในสภาวะพิเศษ,3,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด Hedge Fund ส่วนใหญ่จะมีการกำกับดูแลน้อยกว่าการลงทุนในกองทุนรวมปกติ ดังนั้นผู้ลงทุนจะได้รับการคุ้มครองจากทางการน้อยกว่าการลงทุนในกองทุนรวมปกติ ตัวเลือก 2 ผิด ปัจจุบันกองทุนรวมประเภทนี้เสนอขายสำหรับนักลงทุนรายใหญ่พิเศษ (Ultra High Net Worth) เท่านั้น ตัวเลือก 3 ถูก Tactical Trading Strategy เป็นกองทุนรวมที่ใช้ความสามารถในการเก็งกำไรในการเคลื่อนไหวของราคาทรัพย์สิน ตัวเลือก 4 ผิด Relative Value Strategy เป็นกองทุนรวมที่ใช้การซื้อขายหลักทรัพย์ที่มีความสัมพันธ์กันตั้งแต่ 2 หลักทรัพย์ขึ้นไป
p2,20,ตัวเลือกใดถูกต้องเกี่ยวกับกองทุนรวมที่มีการลงทุนในสัญญาซื้อขายล่วงหน้าและตราสารที่มีสัญญาซื้อขายล่วงหน้าแฝงแบบซับซ้อน,1. กองทุนรวมที่ทำธุรกรรมสัญญาซื้อขายล่วงหน้าเพื่อการลดความเสี่ยง Hedging สามารถทำสัญญาซื้อขายล่วงหน้าเกินมูลค่าความเสี่ยงของทรัพย์สินที่ถือครองได้ 2. ประโยชน์หนึ่งของการลงทุนในกองทุนรวมประเภทนี้คือสามารถลงทุนในรูปแบบใหม่ เช่น กลยุทธ์ที่ทำให้ผลตอบแทนของกองทุนรวมไม่เคลื่อนไหวไปในทิศทางเดียวกับตลาด 3. กองทุนรวมประเภทนี้จะมีความเสี่ยงใกล้เคียงกองทุนรวมทั่วไป 4. ถูกทุกตัวเลือก,2,TRUE,TRUE,TRUE,ตัวเลือก 1 ผิด กองทุนรวมที่ทำธุรกรรมสัญญาซื้อขายล่วงหน้าเพื่อการลดความเสี่ยง (Hedging) สามารถทำสัญญาซื้อขายล่วงหน้าแต่ไม่เกินมูลค่าของความเสี่ยงที่มีอยู่ได้ มิฉะนั้นจะเป็นการ over-hedging ซึ่งเป็นการเพิ่มความเสี่ยงแทนที่จะลดความเสี่ยง ตัวเลือก 2 ถูก กองทุนรวมประเภทนี้จะสามารถลงทุนในกลยุทธ์การลงทุนที่หลากหลายเช่นกลยุทธ์การลงทุนเพื่อให้ผลตอบแทนของกองทุนรวมไม่เคลื่อนไหวไปในทิศทางตรงกันข้ามกับตลาด ตัวเลือก 3 ผิด กองทุนรวมประเภทนี้จะมีความเสี่ยงสูงกว่ากองทุนรวมทั่วไป
